,folio_ticket,carga_servidor,experiencia_agente,tiempo_diagnostico,es_cliente_premium,prioridad,canal_entrada,tiempo_resolucion_horas
1605,TK-101605-8020,58.92948431812028,3.8995065547004693,20.965721177420008,0,,2.0,26.599060134425955
1606,TK-101606-3801,25.07094226941612,4.832700428095541,35.756220540707744,0,1.0,,26.7474613401539
1607,TK-101607-1463,80.02673808667711,4.568896540360851,49.44871294269569,0,1.0,3.0,47.49296450106017
1608,TK-101608-1997,37.52840614328248,7.010300795953918,56.335241778560075,0,0.0,2.0,44.296372948202276
1609,TK-101609-6641,60.5008935953383,5.335549105539283,35.77724629668998,1,1.0,2.0,31.90792687731438
1610,TK-101610-7384,86.00593156710937,3.6830628699646493,43.93345020054018,0,0.0,2.0,48.34935604167257
1611,TK-101611-2678,68.81580267853957,8.40279323328041,36.8567571034283,1,1.0,1.0,24.88513658299623
1612,TK-101612-1864,59.971833991350145,5.088754996736401,38.9910655581457,1,0.0,1.0,
1613,TK-101613-8736,44.32503148365317,6.383911416744015,32.26281079098209,0,1.0,2.0,29.828846310966494
1614,TK-101614-3697,44.975143479364846,3.9051922865994335,36.560615403380815,0,,2.0,36.976193813453925
1615,TK-101615-3926,70.21152163986426,5.653608129940142,39.29982963685143,1,0.0,1.0,46.04797314305027
1616,TK-101616-8542,94.56045209158756,5.559997984057752,30.37232216898935,0,1.0,,35.94991971365766
1617,TK-101617-5429,69.6379392387034,1.5986312742269244,34.3800456008561,1,,,
1618,TK-101618-8410,61.833756302751866,8.627495198829152,34.5325590480201,0,1.0,2.0,30.490916583694776
1619,TK-101619-8218,74.79878826794345,7.323160029660585,41.611226538644196,0,,1.0,41.507501576481694
1620,TK-101620-8025,54.89042092127886,4.2850484309372225,26.471742626978553,1,1.0,1.0,26.63748732515703
1621,TK-101621-3397,24.510675695058893,3.01591446717946,0.0,1,1.0,2.0,4.9779903295431485
1622,TK-101622-3221,62.17226119084324,5.625610904846393,50.29604375242158,0,0.0,0.0,44.8607847960936
1623,TK-101623-6814,91.82189633790351,5.156055858945914,44.3124812206875,1,0.0,,43.20810672484868
1624,TK-101624-7504,33.14772067682448,5.640204107413813,45.79343239110964,1,2.0,2.0,36.50462593669477
1625,TK-101625-8522,71.75036681154992,5.344839313149361,35.19545472142428,0,1.0,3.0,35.59890314422705
1626,TK-101626-6785,35.07002664942924,5.911233780750667,0.0,0,,2.0,9.877158573020209
1627,TK-101627-7219,60.187076335481095,7.605150258905252,43.0178893336234,0,1.0,3.0,35.71038164839851
1628,TK-101628-4998,27.25073372350397,6.022585769231563,47.48204423624745,1,1.0,2.0,32.49672000867115
1629,TK-101629-3803,53.77782021936389,3.110620101962106,19.387176696936905,0,1.0,3.0,25.66853172581293
1630,TK-101630-5547,76.71224966714345,7.452613134882414,24.476469543601233,0,1.0,2.0,31.781325879091032
1631,TK-101631-7510,46.06786431792366,7.953106214278917,45.475552811221185,1,0.0,1.0,30.220972201290593
1632,TK-101632-4661,69.86837933654135,10.673702122121753,32.78488515384957,0,1.0,2.0,
1633,TK-101633-1051,79.65874705922968,2.9777107401687237,29.626233685935382,1,1.0,2.0,38.64963256246682
1634,TK-101634-7058,89.53833646095894,5.437187623670495,24.966712104035167,0,2.0,0.0,28.319641075467743
1635,TK-101635-4515,37.598156139159016,1.2522223342598227,30.559866387647126,0,1.0,0.0,28.861982427416766
1636,TK-101636-4330,49.94869368569811,5.995668481482577,23.7810457326094,0,1.0,0.0,20.010170100533678
1637,TK-101637-8491,31.431200999781307,4.01323946329981,51.72875418185981,1,,0.0,37.06334082080415
1638,TK-101638-2674,94.43626266187815,8.462202430684915,34.82051158415541,1,0.0,1.0,41.18274049133108
1639,TK-101639-7028,89.52507259432215,3.6056930539665526,34.53639566589826,0,2.0,2.0,37.58010027569935
1640,TK-101640-2361,60.496784771041966,1.959470531658929,0.0,0,1.0,1.0,19.11071499081511
1641,TK-101641-9978,83.15249707823159,4.151725266735465,42.69876135413256,1,1.0,0.0,42.20635956501833
1642,TK-101642-1555,59.071848295403164,1.4441220118091525,42.567105252437116,1,1.0,,36.57296999410486
1643,TK-101643-8792,66.76892660020698,6.351979018113158,43.588975551260575,1,0.0,3.0,34.72708390824398
1644,TK-101644-3112,26.684332408701245,1.2828505167386228,29.95323559367315,0,1.0,1.0,27.050858205559468
1645,TK-101645-3210,76.64528153726059,5.051223646129686,32.61706556034511,1,,0.0,33.45898965116404
1646,TK-101646-2701,29.57851127264261,1.2599387242588458,41.152253243538205,0,1.0,1.0,36.38451204889743
1647,TK-101647-3712,81.95507226893963,4.423463951834044,30.78088750688304,1,1.0,,37.830434382033545
1648,TK-101648-7463,78.65210657527894,7.958080680448161,34.9591469437822,0,0.0,3.0,35.89737134078688
1649,TK-101649-3316,73.15585233072323,5.649166204584431,38.19011011539851,1,2.0,2.0,41.66230546355389
1650,TK-101650-7469,22.71202853935716,3.4457115110631187,41.28148065848301,0,2.0,2.0,
1651,TK-101651-2610,42.73462669589965,4.943833719909649,20.77855230103839,1,0.0,0.0,20.665225056687973
1652,TK-101652-5352,39.73344274331322,5.032430369680004,40.71796519911156,1,,0.0,26.59113701442374
1653,TK-101653-7343,47.01023056036394,5.8507346225181305,33.130207537186195,0,1.0,2.0,30.6030752208641
1654,TK-101654-5705,26.57320600728789,2.539654946094512,40.65966168691505,0,1.0,2.0,37.11385660418676
1655,TK-101655-6491,90.27183672732971,6.066621092925195,41.21545353883863,0,2.0,,35.25128051535328
1656,TK-101656-9355,61.53516805342822,0.2,47.86332048895326,0,1.0,0.0,45.66653944735022
1657,TK-101657-5710,42.914323299351764,3.866207805745141,45.82762918096962,0,1.0,2.0,
1658,TK-101658-3025,49.77361378057125,4.121107083587219,45.77257330088237,1,2.0,2.0,32.66920959984455
1659,TK-101659-1105,53.54019053786267,6.139988286928229,46.54936255332991,0,1.0,1.0,41.791033440219984
1660,TK-101660-5459,65.04457500204629,5.0407355348183644,37.33103187852757,0,1.0,1.0,40.64255359379605
1661,TK-101661-4092,58.675957077237335,2.469986503058684,35.25748069629472,1,,,35.13509727222117
1662,TK-101662-1698,88.95439799108131,3.227012373529373,41.98253666542668,0,1.0,2.0,40.86420725911828
1663,TK-101663-9938,57.27226121793727,5.357624017185333,40.85664761146418,0,1.0,,36.52754842362832
1664,TK-101664-7071,94.41185111174845,4.857678784643799,32.527470106093915,0,1.0,1.0,43.446010856577146
1665,TK-101665-6739,83.85687183088218,3.9575766026556565,38.23858727046614,1,,1.0,38.307763818231734
1666,TK-101666-4491,35.638288576800186,4.134499178878437,34.719228265723245,1,0.0,2.0,28.05116177843296
1667,TK-101667-4297,89.79464109829372,6.25310239488672,28.168536732319552,0,0.0,1.0,35.137682962919904
1668,TK-101668-3977,28.727479841410705,4.0681533688354135,45.3236859310108,0,1.0,2.0,39.739049670421025
1669,TK-101669-1208,81.30872813683936,4.841435760747668,35.441593940240715,1,1.0,2.0,38.45892552347043
1670,TK-101670-4316,48.5467470107435,8.905885858544977,51.3896660615908,0,1.0,1.0,36.098871468045715
1671,TK-101671-6407,85.84807403338021,2.4373712536089385,21.99606183840134,0,1.0,1.0,34.02516859735439
1672,TK-101672-8233,85.10425175805878,1.6666830831656143,30.54576981725307,0,2.0,,37.44364456900957
1673,TK-101673-2891,80.44440500882158,6.410461396637492,35.26111069352697,0,0.0,0.0,33.41381955356722
1674,TK-101674-4506,79.2522827230296,3.7784424896706144,44.099048781031314,0,2.0,2.0,48.83188380051614
1675,TK-101675-3039,42.850935432353054,4.427172450063283,38.19575498081748,1,0.0,,31.441265269563207
1676,TK-101676-4289,26.068946228843913,3.5939185193639944,37.48378203344601,0,1.0,3.0,31.147263778826908
1677,TK-101677-7645,50.22351340738711,4.532359746618478,25.981889659566825,0,1.0,2.0,34.45538818591662
1678,TK-101678-5761,33.01433862398815,7.877368601773414,25.74446882216423,1,1.0,0.0,18.14412917682398
1679,TK-101679-2617,72.12133166768463,6.443831225512615,37.58003728231924,0,0.0,1.0,37.123401796689535
1680,TK-101680-9186,45.95747949033392,6.552002321396559,24.08715204945313,0,0.0,1.0,27.36906742079329
1681,TK-101681-1434,93.17076506449362,2.450791299573238,30.74497799768537,0,1.0,3.0,37.16693923167517
1682,TK-101682-2646,68.0729058008999,2.927923274204835,39.00733863268686,0,1.0,3.0,33.98254578090357
1683,TK-101683-7667,81.68604227257707,0.2,27.141405821785792,0,2.0,2.0,40.36433865621087
1684,TK-101684-6258,29.939350455638632,3.5431145220510425,47.84284769889445,0,1.0,3.0,30.413792516466245
1685,TK-101685-8190,84.65108617044669,6.722065735494185,44.79149075390312,1,2.0,3.0,36.36907470811878
1686,TK-101686-2440,89.20678928850458,5.930503728347068,22.428640013293595,0,0.0,,33.88251771333064
1687,TK-101687-7095,56.529643911420195,4.601276126686177,27.541030054544102,0,0.0,,32.90485004965
1688,TK-101688-7875,65.4689703313233,4.9598594893075045,16.7137820440404,1,1.0,1.0,22.875027011329838
1689,TK-101689-5443,77.36073506772466,3.7600060233642703,28.739269099614933,0,2.0,2.0,34.4428081678293
1690,TK-101690-5860,33.11289704453094,5.368565988323212,41.131107812579195,0,1.0,,
1691,TK-101691-8713,57.692455734758184,6.378580903065107,31.688840461801146,0,0.0,3.0,
1692,TK-101692-1380,49.899727082923484,2.091403782661149,38.68637794892774,1,,0.0,36.86366610001484
1693,TK-101693-8173,30.978049412168684,5.539365838107226,22.82132545374605,0,1.0,1.0,17.942599847281773
1694,TK-101694-2637,47.56508167186486,6.678382767718401,41.38380203665524,1,1.0,2.0,32.18788523847321
1695,TK-101695-8543,25.11292320391202,4.252819479865934,30.5591261765732,0,1.0,1.0,32.54124919515515
1696,TK-101696-1524,21.935893021211523,6.26126110181705,35.09735745826324,0,1.0,,24.737500049865673
1697,TK-101697-4107,30.137471686611708,10.066378000050594,34.25700398885558,0,1.0,1.0,20.65320858582541
1698,TK-101698-9142,92.23363336918804,4.812182972623595,24.827611832861727,0,2.0,0.0,32.024344496356235
1699,TK-101699-2093,61.21471519212627,5.7079526900095825,25.775325346081743,1,1.0,2.0,27.384279792734983
1700,TK-101700-1104,92.4366620864915,3.6714972494094953,42.74235575202741,0,1.0,2.0,48.79298843771283
1701,TK-101701-2739,52.4373408747599,5.32625209268369,38.19193726001357,0,,,35.5203457296868
1702,TK-101702-4126,43.38620998139447,5.828488924968147,43.400392332427415,0,1.0,2.0,38.589711275209616
1703,TK-101703-2676,57.96063971301831,5.350716212486248,37.597265884020146,0,1.0,2.0,40.01965145543955
1704,TK-101704-8904,52.96337664746826,3.1645484245240576,36.14392507847373,1,2.0,,
1705,TK-101705-9027,27.924851319630793,5.371451188385811,21.19191505066587,1,0.0,1.0,18.51251212548117
1706,TK-101706-5916,68.06197360176546,7.6319526896917464,32.83706642591064,1,1.0,1.0,30.170919658546737
1707,TK-101707-3934,36.20286368821997,5.807544376126149,34.78092543677005,0,0.0,1.0,36.87661700743739
1708,TK-101708-6156,66.46909661733721,6.7315769403293135,50.624857586180596,1,0.0,1.0,40.332315495977134
1709,TK-101709-2042,68.76508192986151,4.57337845397727,40.49565305678942,1,0.0,2.0,
1710,TK-101710-2845,31.401863984648607,6.349820430962679,47.28848945367623,0,0.0,1.0,39.862462207464375
1711,TK-101711-4501,24.60122203330011,5.502682108789747,39.78030164715783,1,1.0,1.0,
1712,TK-101712-2541,78.55711895513298,3.2883606865629824,29.309574184404166,0,,2.0,29.796505751428537
1713,TK-101713-1466,54.48503178269901,5.573337808637974,0.0,0,1.0,3.0,12.161565381971517
1714,TK-101714-3944,24.362284662910685,3.214946005807441,36.889789170113865,0,1.0,0.0,27.210675518055854
1715,TK-101715-5294,94.61497378773254,3.8608155052073743,27.486755441834546,0,1.0,1.0,37.74383232163953
1716,TK-101716-2591,24.333542074727497,5.340790953126273,31.92490098725663,0,2.0,3.0,21.025724964397615
1717,TK-101717-5072,72.12764216439149,5.535039692084223,33.35386405058262,1,2.0,1.0,30.25705222624704
1718,TK-101718-4572,93.77591939475602,2.8593815628611674,47.844958660520945,1,2.0,,
1719,TK-101719-6978,37.93850781619442,6.897174388129177,18.354075796872173,1,2.0,2.0,13.84060471773015
1720,TK-101720-1293,30.66870265153971,6.029611300940851,44.646547365728345,1,,1.0,33.37975136182697
1721,TK-101721-6858,29.103870456682166,3.731488815900409,27.50563812032494,0,1.0,2.0,27.110371036549264
1722,TK-101722-2338,42.74563606756966,2.232347366391484,24.023366501843086,0,1.0,2.0,32.44468067116897
1723,TK-101723-6209,27.5784358257985,4.739171757653423,44.43953704030771,0,1.0,3.0,32.06496016366803
1724,TK-101724-4475,71.91210062705989,4.197301315049912,40.85518455387505,1,1.0,1.0,34.571451933308374
1725,TK-101725-3498,24.6718848597547,5.203652822695441,45.03614961904952,0,0.0,2.0,40.22438452652365
1726,TK-101726-6728,58.20665961123423,4.34639000991998,41.40561558036461,1,0.0,2.0,36.92672895197658
1727,TK-101727-8317,94.75226403897327,1.3865776506589822,51.47876001389922,0,2.0,0.0,52.129005748712416
1728,TK-101728-3493,81.0477702129514,4.300975511057915,39.469790695555886,1,1.0,0.0,36.737674847821516
1729,TK-101729-4088,66.14145786732581,4.449885600077037,33.748180991014735,1,0.0,2.0,41.14165027146968
1730,TK-101730-7281,42.96902155899588,6.140589844593306,37.74341101857074,0,0.0,1.0,32.95419418020564
1731,TK-101731-7795,66.79218772187289,3.7432405857001108,44.94775302676771,0,1.0,3.0,37.70401886346463
1732,TK-101732-6627,59.52810979337387,8.021614412070619,28.764997397919064,1,1.0,1.0,23.851612219514845
1733,TK-101733-4990,51.95625379177786,1.559047008826837,29.784891339748953,1,1.0,2.0,31.45342016028691
1734,TK-101734-4751,29.80327825551496,7.360101496044724,32.52831988321674,0,0.0,3.0,25.32286993233438
1735,TK-101735-8241,86.495316143035,4.596225852419411,18.163337609877342,0,0.0,1.0,27.694589742965782
1736,TK-101736-3097,53.73384866159919,6.547252770218401,36.104627267340376,1,1.0,,21.51188717442392
1737,TK-101737-4174,34.59668838655738,5.143642671305719,0.0,0,1.0,2.0,8.851623939275886
1738,TK-101738-1387,47.58195131579672,7.0511999648458445,35.42447450346095,1,0.0,1.0,31.43769503185265
1739,TK-101739-1298,51.05973143966953,4.30274846380494,41.922318049082,0,1.0,,40.21656854731547
1740,TK-101740-5434,82.06534216751558,3.022483234679938,31.184988314849313,0,1.0,1.0,
1741,TK-101741-5061,75.02107854210516,7.556907717087913,48.416926961494966,0,1.0,2.0,42.55834953632563
1742,TK-101742-1473,77.69786702310049,4.795734837412146,23.315992804652097,0,0.0,3.0,29.76468679116171
1743,TK-101743-6057,20.82734483214854,5.398805252523579,44.53008545305466,0,1.0,1.0,35.74753767376308
1744,TK-101744-6289,51.21154986348211,7.2225534452806315,40.40109645125537,0,2.0,0.0,
1745,TK-101745-5108,56.100811372649275,3.1424805642300173,21.27173401351449,0,,2.0,28.741730025638173
1746,TK-101746-9640,21.439420761729252,6.0718836157506635,56.68635439232426,0,1.0,2.0,42.6759232033361
1747,TK-101747-3221,39.485990655877565,3.9381894383667966,34.49003771596827,0,1.0,2.0,34.85445424561989
1748,TK-101748-6251,77.02173673416013,4.762095159840131,27.980127822754945,1,,2.0,
1749,TK-101749-4611,30.28322792967493,5.13010213769172,23.743302441727863,0,1.0,3.0,21.856813082763175
1750,TK-101750-3642,60.14825985894437,2.299600649395515,0.0,0,,2.0,11.957469116337657
1751,TK-101751-2920,36.14014040129281,3.5980933229232175,33.98074502088032,0,1.0,2.0,34.91054900480175
1752,TK-101752-8075,20.909058098291997,7.43193120634365,35.821164228317315,0,1.0,2.0,24.584726286272435
1753,TK-101753-6994,38.090109319965606,6.595144139452632,32.61763075020832,1,,0.0,15.889844932295858
1754,TK-101754-3316,93.19053161825403,4.887248760810977,40.06580248092075,0,2.0,3.0,38.97939634139391
1755,TK-101755-2274,80.11528339122421,5.437622225323207,31.89896133869403,1,0.0,3.0,34.5610087118031
1756,TK-101756-5983,91.9682483240775,4.4703634898543765,19.520287062076232,0,0.0,1.0,34.01366085076755
1757,TK-101757-8834,56.58905329447718,7.441850094490368,33.80510803480287,0,1.0,,34.707242540367844
1758,TK-101758-4618,28.23021490081276,4.639365359970505,16.060178773013774,1,,0.0,19.684133349305203
1759,TK-101759-1259,61.096961673026975,5.4173157658427264,37.83016504713112,0,1.0,2.0,41.24800831880785
1760,TK-101760-4206,54.078300091997065,7.062854259455717,27.165598157738916,0,0.0,2.0,35.119641480083196
1761,TK-101761-6178,83.3267812054712,3.6007313272773684,36.306882839326406,1,,0.0,37.37311105909718
1762,TK-101762-6358,27.356193558818344,7.805820532094409,45.512599852196836,0,1.0,1.0,31.31536103748705
1763,TK-101763-5507,56.618085276633366,2.2451694624619214,27.410010437856,0,0.0,2.0,31.766660299968997
1764,TK-101764-7458,31.25364985204882,7.933355836003038,43.49005006809694,0,0.0,2.0,33.286970043228614
1765,TK-101765-8541,44.3506945167545,4.329183948886445,31.532883466510775,1,1.0,3.0,20.60145039498443
1766,TK-101766-4508,75.30178080408498,4.563142253914493,49.02555841652468,0,1.0,3.0,48.05543512161992
1767,TK-101767-8305,55.70135970265749,1.5979816918707028,32.078779094414294,0,,0.0,33.22433778086436
1768,TK-101768-5994,48.1916213859327,4.181369508720152,28.276056115946467,0,1.0,3.0,26.078293723127718
1769,TK-101769-9423,49.58572089275265,3.128348244151608,40.497907603162304,0,1.0,1.0,39.59971717757422
1770,TK-101770-7754,54.458507630449,3.906236578327749,31.513682163010913,0,1.0,2.0,
1771,TK-101771-9921,78.87624078777927,4.752840261580017,28.26840388696793,0,0.0,2.0,43.12709028702887
1772,TK-101772-6516,86.90635167051758,6.7240249060512305,31.17728119436967,0,1.0,2.0,34.853869985131645
1773,TK-101773-6868,91.65010148779461,5.373686032521126,34.64314774253599,0,0.0,3.0,38.1861486528842
1774,TK-101774-6799,79.01775396914712,5.553817976122005,45.73744104995883,1,2.0,2.0,36.98679496348329
1775,TK-101775-3929,43.655517181100954,3.0280651000779875,19.527298036323383,0,1.0,,21.50426135882033
1776,TK-101776-9509,71.61010295649066,3.414642638715086,35.184645271603365,0,1.0,3.0,32.80849499237621
1777,TK-101777-2530,52.8202343041544,8.237705033032361,39.999228757232345,0,1.0,2.0,33.51086156044151
1778,TK-101778-8913,39.10029665345384,3.6766381374261563,36.54758859993437,0,2.0,2.0,31.439354689122432
1779,TK-101779-1715,83.0653684569442,7.981174853703132,45.47892135546827,0,2.0,0.0,34.31050030369218
1780,TK-101780-8527,22.881976172174376,4.562489842014441,34.4052373619318,1,1.0,2.0,21.84769605862105
1781,TK-101781-4312,87.63214941015677,5.004118285058308,33.523588462512436,1,0.0,1.0,36.95750188825401
1782,TK-101782-8223,54.61080984685506,6.926657288413874,39.73863637610675,1,,0.0,21.360045911102965
1783,TK-101783-6192,67.79011076062103,7.289406359489582,35.794510519610796,0,0.0,2.0,39.422080982379036
1784,TK-101784-8027,69.4515441654337,4.800537391497643,31.876730093756233,1,2.0,0.0,27.020153890350333
1785,TK-101785-1201,87.13383055299023,4.30116250366123,39.129152316691034,0,1.0,2.0,39.671073770930036
1786,TK-101786-3140,67.75022616254054,4.899343192660016,29.77977365426684,0,,0.0,27.76707715676245
1787,TK-101787-4671,66.04501885700464,5.608323550817813,30.110582783845384,0,,,29.462466447622674
1788,TK-101788-9610,24.998903042051747,6.60434663636556,30.77604782587509,0,0.0,,
1789,TK-101789-8370,58.88060164589031,5.007613746189473,45.82455328133126,0,1.0,0.0,41.81422744363452
1790,TK-101790-3598,31.262675061278124,6.113995336441676,9.231869152114292,1,0.0,0.0,4.24249773202568
