,ID del ticket,Carga del servidor,Experiencia,Tiempo de diagnóstico,Cliente premium,Prioridad,Canal de entrada,Tiempo de resolución
2653,TK-102653-8209,23.93,4,41,no,bajo,teléfono,33.0
2654,TK-102654-2328,77.57,6,45,no,medio,correo,37.3
2655,TK-102655-2029,51.24,3,40,no,alto,,38.8
2656,TK-102656-3376,81.66,7,36,no,bajo,chat,35.4
2657,TK-102657-4241,83.78,6,47,no,medio,web,48.5
2658,TK-102658-4140,35.9,4,32,no,bajo,correo,
2659,TK-102659-1881,69.3,5,43,no,,chat,42.7
2660,TK-102660-9730,55.42,8,33,no,,chat,
2661,TK-102661-4557,86.01,6,38,sí,medio,chat,33.4
2662,TK-102662-8063,36.18,5,34,sí,alto,web,27.5
2663,TK-102663-3196,70.84,5,35,no,medio,web,35.4
2664,TK-102664-2950,65.58,5,32,no,medio,correo,32.6
2665,TK-102665-6937,42.15,4,46,sí,alto,web,30.3
2666,TK-102666-4163,30.25,1,29,sí,bajo,web,33.1
2667,TK-102667-5463,68.87,9,29,no,bajo,correo,24.3
2668,TK-102668-5007,75.39,5,52,no,,web,49.5
2669,TK-102669-5675,43.67,6,43,no,medio,web,38.4
2670,TK-102670-5751,68.36,5,16,sí,medio,web,21.6
2671,TK-102671-7219,49.63,4,30,no,bajo,teléfono,31.5
2672,TK-102672-9418,73.49,5,21,sí,alto,web,26.2
2673,TK-102673-8530,34.94,2,27,sí,medio,web,25.7
2674,TK-102674-8735,86.77,9,10,sí,alto,correo,9.6
2675,TK-102675-9783,41.56,3,34,no,,web,28.9
2676,TK-102676-3075,47.58,3,26,no,medio,chat,30.6
2677,TK-102677-8772,24.36,4,35,no,,web,24.2
2678,TK-102678-3022,28.36,7,22,no,medio,chat,19.2
2679,TK-102679-3078,58.69,5,36,no,alto,correo,29.4
2680,TK-102680-8394,40.07,3,32,no,bajo,chat,35.8
2681,TK-102681-8013,82.66,7,47,no,medio,web,43.1
2682,TK-102682-4321,21.1,6,46,no,alto,web,30.7
2683,TK-102683-7011,48.43,6,41,no,alto,chat,35.0
2684,TK-102684-3436,45.3,6,32,no,bajo,web,
2685,TK-102685-8087,21.45,9,51,no,bajo,teléfono,30.1
2686,TK-102686-4359,29.33,9,23,no,medio,web,20.4
2687,TK-102687-2730,51.02,4,24,no,alto,teléfono,17.6
2688,TK-102688-4662,56.96,8,34,sí,medio,chat,28.9
2689,TK-102689-6110,50.32,6,53,no,medio,chat,43.7
2690,TK-102690-7618,59.82,6,33,no,medio,web,31.0
2691,TK-102691-7899,64.63,2,34,sí,bajo,web,37.5
2692,TK-102692-2029,20.74,5,23,no,alto,chat,19.4
2693,TK-102693-1411,54.81,4,43,sí,medio,chat,35.6
2694,TK-102694-2981,92.26,6,43,no,medio,web,45.3
2695,TK-102695-9853,58.93,7,41,no,medio,,37.3
2696,TK-102696-4470,70.82,1,30,no,medio,web,43.0
2697,TK-102697-2305,43.39,5,29,sí,,chat,21.1
2698,TK-102698-5680,78.05,7,25,no,alto,web,31.1
2699,TK-102699-5595,77.97,5,36,sí,medio,correo,36.5
2700,TK-102700-1815,59.1,6,26,sí,,teléfono,21.7
2701,TK-102701-6612,93.2,6,26,sí,bajo,chat,36.4
2702,TK-102702-3037,29.42,6,32,sí,alto,,27.0
2703,TK-102703-5875,21.27,5,31,sí,bajo,web,29.1
2704,TK-102704-8086,77.76,3,31,no,bajo,correo,38.3
2705,TK-102705-2149,80.54,3,39,no,bajo,chat,
2706,TK-102706-7408,29.02,6,36,no,medio,teléfono,24.2
2707,TK-102707-1006,39.92,5,33,no,alto,teléfono,23.7
2708,TK-102708-2436,21.32,5,36,no,medio,chat,27.6
2709,TK-102709-4250,42.0,4,27,no,bajo,web,36.1
2710,TK-102710-8663,77.99,4,36,no,bajo,teléfono,34.5
2711,TK-102711-1694,58.85,7,36,no,medio,,38.8
2712,TK-102712-6087,46.11,4,23,sí,bajo,correo,23.7
2713,TK-102713-4299,47.88,3,43,sí,medio,chat,31.9
2714,TK-102714-5843,20.1,6,28,no,medio,web,24.5
2715,TK-102715-8737,42.49,5,36,no,alto,correo,
2716,TK-102716-5952,68.48,5,44,no,medio,web,44.5
2717,TK-102717-6047,93.06,8,42,sí,bajo,,43.8
2718,TK-102718-8842,83.53,5,35,sí,alto,chat,31.7
2719,TK-102719-1025,21.77,6,0,no,medio,teléfono,4.2
2720,TK-102720-5547,87.39,3,43,no,,web,51.6
2721,TK-102721-3153,78.74,5,0,no,bajo,correo,17.1
2722,TK-102722-9019,78.53,6,30,no,medio,correo,28.2
2723,TK-102723-4489,54.35,2,29,sí,alto,,33.8
2724,TK-102724-9523,49.85,5,18,no,bajo,chat,31.1
2725,TK-102725-6161,42.72,5,36,no,medio,web,33.4
2726,TK-102726-1644,24.93,5,34,no,bajo,chat,32.8
2727,TK-102727-2852,37.12,7,44,sí,medio,web,35.2
2728,TK-102728-8723,38.5,6,38,no,alto,web,
2729,TK-102729-5130,56.31,8,46,no,medio,web,36.6
2730,TK-102730-4584,76.06,3,29,sí,alto,,36.2
2731,TK-102731-4809,55.54,5,44,no,,chat,43.5
2732,TK-102732-2311,24.34,5,31,no,alto,web,26.8
2733,TK-102733-2894,91.83,3,41,sí,medio,web,41.4
2734,TK-102734-7238,90.7,7,23,no,bajo,chat,39.6
2735,TK-102735-5300,78.89,9,37,sí,medio,teléfono,24.9
2736,TK-102736-8788,94.35,5,19,no,medio,web,32.5
2737,TK-102737-7977,60.84,6,33,no,alto,chat,31.5
2738,TK-102738-7173,92.21,5,39,no,medio,web,48.3
2739,TK-102739-7409,25.67,4,31,sí,medio,chat,26.7
2740,TK-102740-3070,47.43,2,27,no,alto,web,32.3
2741,TK-102741-3656,36.9,4,42,no,alto,teléfono,31.0
2742,TK-102742-5134,34.69,2,34,sí,medio,correo,26.7
2743,TK-102743-5268,30.56,8,31,no,alto,web,
2744,TK-102744-7010,66.68,5,35,sí,medio,teléfono,21.1
2745,TK-102745-4484,78.6,4,56,no,bajo,teléfono,47.4
2746,TK-102746-1413,63.37,7,44,no,bajo,chat,41.0
2747,TK-102747-8841,31.02,3,44,no,alto,chat,31.4
2748,TK-102748-9883,80.83,4,38,no,bajo,correo,42.5
2749,TK-102749-7148,67.7,5,36,no,medio,correo,33.4
2750,TK-102750-5309,49.11,7,16,sí,alto,teléfono,15.6
2751,TK-102751-6791,70.56,6,30,sí,bajo,,31.6
2752,TK-102752-1919,39.49,5,31,sí,,web,22.8
2753,TK-102753-1906,45.89,5,20,no,alto,correo,18.6
2754,TK-102754-4210,88.81,6,26,no,alto,correo,
2755,TK-102755-3719,41.79,5,19,no,bajo,,22.8
2756,TK-102756-5895,55.25,3,35,sí,medio,,30.3
2757,TK-102757-1792,86.76,5,42,no,alto,web,
2758,TK-102758-9767,73.08,3,44,no,bajo,correo,40.2
2759,TK-102759-6543,24.67,5,38,no,medio,chat,31.7
2760,TK-102760-4725,31.05,4,27,no,,chat,28.0
2761,TK-102761-9191,20.59,10,20,no,bajo,chat,
2762,TK-102762-6161,67.32,5,21,no,alto,chat,28.9
2763,TK-102763-2360,53.58,2,25,no,medio,web,
2764,TK-102764-3048,30.07,5,28,no,bajo,correo,25.8
2765,TK-102765-7252,91.85,6,34,sí,bajo,chat,
2766,TK-102766-7098,59.72,8,27,sí,bajo,web,26.3
2767,TK-102767-4196,38.14,4,38,no,bajo,web,38.2
2768,TK-102768-1205,57.55,2,33,no,,chat,35.0
2769,TK-102769-4315,70.97,6,35,no,bajo,chat,36.2
2770,TK-102770-7733,25.72,3,44,no,,chat,35.8
2771,TK-102771-9814,40.6,4,26,no,,chat,22.6
2772,TK-102772-2677,80.52,5,38,no,medio,web,41.6
2773,TK-102773-4012,54.47,5,35,sí,bajo,chat,27.5
2774,TK-102774-8547,60.99,6,32,no,,web,29.8
2775,TK-102775-2871,52.46,4,42,no,bajo,,35.7
2776,TK-102776-9270,23.29,5,42,sí,alto,web,27.6
2777,TK-102777-7558,32.43,5,27,sí,medio,web,22.7
2778,TK-102778-5734,53.42,5,34,no,medio,chat,32.1
2779,TK-102779-6789,35.69,5,37,sí,,web,30.6
2780,TK-102780-7934,23.75,6,33,no,medio,teléfono,24.5
2781,TK-102781-4228,83.27,7,40,no,,web,37.0
2782,TK-102782-3335,93.59,6,37,sí,alto,web,33.4
2783,TK-102783-2725,79.49,6,0,sí,medio,web,12.7
2784,TK-102784-6737,84.03,2,23,no,medio,teléfono,30.1
2785,TK-102785-6985,38.15,5,34,no,alto,web,28.4
2786,TK-102786-8216,92.05,6,28,no,medio,web,34.5
2787,TK-102787-1160,34.77,6,40,sí,alto,teléfono,17.7
2788,TK-102788-2425,91.36,4,22,no,medio,web,34.7
2789,TK-102789-2733,94.61,4,38,no,medio,correo,41.8
2790,TK-102790-3522,73.38,4,30,no,bajo,chat,39.2
2791,TK-102791-8166,93.59,6,29,no,bajo,web,38.0
2792,TK-102792-1601,62.72,7,23,sí,medio,correo,19.2
2793,TK-102793-5684,39.47,4,31,no,medio,teléfono,
2794,TK-102794-2520,52.77,7,44,sí,medio,chat,32.5
2795,TK-102795-3390,64.52,5,35,no,medio,chat,32.4
2796,TK-102796-2117,25.48,5,40,sí,medio,chat,
2797,TK-102797-8300,66.68,5,48,no,alto,web,37.7
2798,TK-102798-5721,93.59,6,0,no,bajo,chat,20.7
2799,TK-102799-7141,34.26,6,31,no,medio,chat,27.7
2800,TK-102800-4080,79.44,9,39,no,bajo,chat,37.7
2801,TK-102801-8939,88.09,3,31,no,medio,correo,44.6
2802,TK-102802-5777,90.78,6,31,no,bajo,chat,39.8
2803,TK-102803-8265,92.01,4,23,no,medio,web,33.3
2804,TK-102804-4801,59.11,3,42,sí,medio,,36.6
2805,TK-102805-8057,93.3,5,32,sí,bajo,web,33.5
2806,TK-102806-8510,76.8,5,36,no,medio,chat,37.8
2807,TK-102807-9099,32.13,10,27,sí,alto,teléfono,
2808,TK-102808-7081,55.77,5,0,no,bajo,web,21.2
2809,TK-102809-4627,73.87,3,29,sí,medio,chat,31.0
2810,TK-102810-5380,38.55,5,34,no,medio,correo,26.6
2811,TK-102811-6379,68.05,1,42,no,medio,teléfono,38.4
2812,TK-102812-3542,70.0,5,41,sí,bajo,web,45.2
2813,TK-102813-5450,32.2,5,35,sí,bajo,chat,27.0
2814,TK-102814-7960,62.38,6,21,no,medio,correo,28.5
2815,TK-102815-1199,77.87,7,59,no,,correo,50.8
2816,TK-102816-7996,57.42,4,49,no,bajo,correo,43.8
2817,TK-102817-3183,20.91,5,41,no,medio,teléfono,28.1
2818,TK-102818-6043,20.68,4,0,sí,medio,teléfono,3.6
2819,TK-102819-5036,46.78,3,34,sí,medio,,26.3
2820,TK-102820-6012,89.46,6,31,sí,medio,,34.0
2821,TK-102821-8834,37.15,3,45,no,medio,correo,38.8
2822,TK-102822-4493,67.58,4,37,no,medio,chat,37.8
2823,TK-102823-4972,36.66,3,29,sí,,teléfono,19.3
2824,TK-102824-2852,44.13,6,31,no,medio,web,29.8
2825,TK-102825-9579,83.6,8,44,no,medio,web,46.5
2826,TK-102826-2662,74.66,3,48,no,medio,correo,48.3
2827,TK-102827-8589,27.15,2,47,no,medio,,39.2
2828,TK-102828-1212,52.15,5,41,no,medio,web,41.1
2829,TK-102829-5655,22.19,5,33,no,bajo,teléfono,23.5
2830,TK-102830-9749,56.07,5,9,no,bajo,web,
2831,TK-102831-4119,69.68,4,37,no,medio,web,37.3
2832,TK-102832-7645,28.89,5,35,no,medio,web,35.6
2833,TK-102833-3691,41.67,6,36,no,bajo,chat,
2834,TK-102834-2994,49.84,7,35,no,alto,chat,
2835,TK-102835-6048,88.96,1,24,no,,,38.8
2836,TK-102836-1474,94.49,4,39,no,medio,correo,47.2
2837,TK-102837-9233,23.37,5,0,sí,medio,,11.1
2838,TK-102838-4992,77.08,3,40,no,,chat,51.3
2839,TK-102839-5823,47.88,8,43,no,medio,teléfono,28.3
2840,TK-102840-4517,49.43,4,40,no,medio,web,39.1
2841,TK-102841-3268,76.57,5,32,no,bajo,web,34.8
2842,TK-102842-1939,88.88,6,34,no,alto,chat,40.7
2843,TK-102843-5438,91.32,4,36,sí,medio,teléfono,30.9
2844,TK-102844-7298,63.28,2,36,no,bajo,web,43.8
2845,TK-102845-3985,46.78,4,43,no,medio,teléfono,30.2
2846,TK-102846-5989,79.07,7,40,no,bajo,chat,38.8
2847,TK-102847-7028,38.83,4,0,no,alto,correo,5.2
2848,TK-102848-9422,62.31,3,53,sí,,correo,38.7
2849,TK-102849-3499,46.89,7,36,no,,correo,26.4
2850,TK-102850-8620,69.25,4,4,sí,,teléfono,10.9
2851,TK-102851-5304,38.03,4,45,no,medio,teléfono,35.6
2852,TK-102852-3903,34.37,5,31,sí,medio,chat,20.4
2853,TK-102853-8763,88.87,6,29,no,medio,web,36.7
2854,TK-102854-8964,27.64,9,32,sí,medio,teléfono,
2855,TK-102855-3074,57.95,6,31,no,medio,web,30.4
2856,TK-102856-8825,36.56,7,40,no,medio,web,29.9
2857,TK-102857-3065,22.92,4,23,sí,bajo,teléfono,15.9
2858,TK-102858-9821,22.7,3,26,no,bajo,chat,30.8
2859,TK-102859-4208,33.14,5,38,sí,,,29.7
2860,TK-102860-5674,85.01,5,40,no,medio,chat,40.0
2861,TK-102861-1122,41.19,3,40,no,alto,web,37.3
2862,TK-102862-1956,91.28,5,29,no,bajo,web,37.3
2863,TK-102863-6096,63.62,6,27,no,medio,web,33.6
2864,TK-102864-1986,52.75,6,31,no,,teléfono,
2865,TK-102865-5433,63.51,6,37,sí,alto,correo,26.2
2866,TK-102866-1990,58.75,6,47,no,alto,correo,33.2
2867,TK-102867-8925,76.91,4,19,sí,bajo,correo,
2868,TK-102868-6556,41.19,4,33,no,medio,,28.9
2869,TK-102869-7825,46.48,3,24,no,,correo,30.0
2870,TK-102870-5709,87.06,8,22,sí,bajo,,26.4
2871,TK-102871-8973,90.98,5,43,sí,medio,chat,42.2
2872,TK-102872-4580,86.94,5,39,sí,,teléfono,28.5
2873,TK-102873-3802,51.46,3,39,no,bajo,web,38.7
2874,TK-102874-3204,78.53,10,42,no,medio,web,37.0
2875,TK-102875-1871,55.73,3,31,no,bajo,chat,33.3
2876,TK-102876-3824,57.32,4,32,no,medio,,31.8
2877,TK-102877-7095,35.35,6,52,sí,alto,chat,31.3
2878,TK-102878-4403,64.33,6,33,no,medio,web,35.3
2879,TK-102879-7153,33.96,7,41,no,bajo,correo,30.0
2880,TK-102880-6550,44.87,8,35,no,bajo,web,24.7
2881,TK-102881-4882,84.13,6,20,no,medio,chat,23.3
2882,TK-102882-4207,35.53,3,19,no,medio,chat,21.6
2883,TK-102883-4097,25.34,5,30,sí,,chat,24.2
2884,TK-102884-4078,25.18,6,43,no,bajo,web,27.5
2885,TK-102885-3638,90.56,9,41,no,medio,chat,37.6
2886,TK-102886-6551,58.02,2,42,no,alto,correo,35.2
2887,TK-102887-3946,50.71,7,27,no,alto,teléfono,24.1
2888,TK-102888-4471,80.82,5,48,no,,web,45.4
2889,TK-102889-5302,82.69,7,27,no,medio,teléfono,29.7
2890,TK-102890-2624,44.91,5,37,no,bajo,chat,35.4
2891,TK-102891-2482,72.02,3,35,no,medio,web,33.6
2892,TK-102892-1258,77.83,6,34,no,bajo,web,41.2
2893,TK-102893-1453,69.1,6,46,sí,medio,web,39.3
2894,TK-102894-9990,31.37,7,29,sí,medio,web,23.7
2895,TK-102895-5470,85.69,5,24,no,alto,correo,40.5
2896,TK-102896-3511,60.43,4,35,sí,medio,chat,26.3
2897,TK-102897-5170,41.19,2,32,sí,medio,web,35.9
2898,TK-102898-9433,51.89,6,62,no,alto,teléfono,39.3
2899,TK-102899-6136,22.82,6,40,sí,bajo,,26.8
2900,TK-102900-2712,29.59,3,32,no,alto,web,28.7
2901,TK-102901-8426,77.42,4,27,no,,correo,
2902,TK-102902-3002,20.0,4,20,no,alto,web,17.9
2903,TK-102903-9151,51.24,2,27,sí,bajo,teléfono,27.2
2904,TK-102904-7254,59.19,4,36,sí,,web,32.1
2905,TK-102905-4327,24.1,3,46,no,medio,teléfono,35.1
2906,TK-102906-9688,92.98,4,44,no,alto,web,44.6
2907,TK-102907-9035,36.96,4,37,no,bajo,chat,31.6
2908,TK-102908-4111,42.81,2,32,sí,bajo,chat,30.7
2909,TK-102909-6241,42.8,9,37,no,bajo,,35.5
2910,TK-102910-9918,37.28,7,31,sí,alto,correo,
2911,TK-102911-2831,20.11,4,49,no,medio,web,
2912,TK-102912-2821,74.7,5,33,no,medio,chat,33.6
2913,TK-102913-2816,92.51,6,34,sí,bajo,web,
2914,TK-102914-1091,36.82,7,17,no,medio,chat,20.1
2915,TK-102915-4432,69.73,4,33,sí,bajo,web,42.8
2916,TK-102916-2969,75.64,7,42,no,medio,web,39.7
2917,TK-102917-3384,83.63,4,26,no,medio,web,38.8
2918,TK-102918-4679,51.7,3,29,sí,medio,web,30.9
2919,TK-102919-1602,42.72,6,41,no,alto,teléfono,31.3
2920,TK-102920-1427,44.4,7,23,no,medio,web,21.8
2921,TK-102921-9198,73.45,10,43,no,medio,chat,38.3
2922,TK-102922-7263,81.26,3,31,sí,medio,chat,34.5
2923,TK-102923-3434,33.62,6,32,no,bajo,web,29.9
2924,TK-102924-2373,47.82,4,26,sí,alto,correo,
2925,TK-102925-9832,87.65,6,38,no,bajo,,39.8
2926,TK-102926-6162,80.5,2,55,no,alto,teléfono,45.9
2927,TK-102927-7840,93.86,3,41,sí,bajo,correo,
2928,TK-102928-4811,76.57,4,28,sí,bajo,web,40.1
2929,TK-102929-4306,49.49,5,44,no,,web,41.9
2930,TK-102930-9637,64.3,4,32,no,alto,correo,33.4
2931,TK-102931-9704,69.58,6,46,no,alto,chat,37.5
2932,TK-102932-7356,25.88,7,41,sí,bajo,,25.6
2933,TK-102933-2401,60.84,6,11,no,bajo,web,26.8
2934,TK-102934-1545,73.2,8,27,sí,medio,teléfono,24.1
2935,TK-102935-3533,32.55,6,43,no,medio,chat,37.3
2936,TK-102936-3009,78.55,3,36,no,medio,web,40.9
2937,TK-102937-6901,63.78,7,27,no,,,23.1
2938,TK-102938-5085,91.42,4,30,sí,medio,,27.8
2939,TK-102939-3215,23.18,7,20,no,medio,teléfono,12.4
2940,TK-102940-5985,39.9,8,34,no,medio,teléfono,26.1
2941,TK-102941-3184,65.12,6,53,no,alto,chat,40.8
2942,TK-102942-2275,42.24,2,41,sí,bajo,web,40.0
2943,TK-102943-6168,73.58,3,53,no,bajo,,50.0
2944,TK-102944-4523,76.93,7,42,no,medio,web,41.1
2945,TK-102945-9707,27.69,5,43,sí,bajo,correo,26.2
2946,TK-102946-5783,58.54,5,51,no,bajo,chat,
2947,TK-102947-2019,58.17,6,38,sí,alto,chat,19.8
2948,TK-102948-8598,47.7,6,34,no,medio,web,30.9
2949,TK-102949-2049,89.97,6,43,no,medio,teléfono,35.0
2950,TK-102950-3340,82.06,5,47,no,medio,web,50.5
2951,TK-102951-8573,72.29,4,31,no,medio,,
2952,TK-102952-3278,73.57,7,29,no,alto,teléfono,27.4
2953,TK-102953-3985,54.63,6,36,sí,bajo,correo,33.6
2954,TK-102954-6705,89.07,5,42,no,,correo,38.7
2955,TK-102955-2144,72.09,7,41,no,medio,teléfono,39.1
2956,TK-102956-8630,74.67,5,24,sí,medio,web,32.0
2957,TK-102957-1705,84.63,3,50,sí,medio,web,46.5
2958,TK-102958-3424,40.56,4,30,no,alto,,28.8
2959,TK-102959-2934,80.53,3,33,no,medio,chat,35.9
2960,TK-102960-3484,34.64,5,28,no,medio,chat,24.1
2961,TK-102961-7996,45.9,7,57,no,medio,correo,36.9
2962,TK-102962-2745,45.17,4,37,sí,alto,web,29.1
2963,TK-102963-6764,93.39,5,28,no,medio,teléfono,29.2
2964,TK-102964-3546,84.24,4,42,no,medio,teléfono,
2965,TK-102965-6628,72.59,5,41,sí,medio,web,38.0
2966,TK-102966-1777,74.53,2,33,sí,bajo,correo,36.7
2967,TK-102967-4114,62.16,5,42,no,bajo,chat,39.4
2968,TK-102968-3936,91.03,5,28,no,alto,correo,27.0
2969,TK-102969-5110,57.22,6,31,no,medio,web,33.0
2970,TK-102970-2345,48.54,5,19,no,bajo,teléfono,
2971,TK-102971-3041,32.23,3,24,sí,alto,web,22.1
2972,TK-102972-3674,78.97,7,49,no,medio,,41.0
2973,TK-102973-8504,75.08,5,48,no,medio,chat,50.0
2974,TK-102974-1689,48.83,5,36,no,bajo,web,38.6
2975,TK-102975-8056,21.89,5,48,no,alto,web,34.8
2976,TK-102976-1119,82.92,4,34,no,medio,correo,40.4
2977,TK-102977-7169,20.86,5,33,sí,medio,chat,19.9
2978,TK-102978-6832,72.78,6,35,no,bajo,chat,39.7
2979,TK-102979-2613,92.77,2,34,no,medio,web,45.8
2980,TK-102980-8623,52.82,4,33,no,bajo,teléfono,32.3
2981,TK-102981-4033,37.62,5,44,no,alto,correo,35.4
2982,TK-102982-3936,72.87,5,36,no,bajo,correo,38.7
2983,TK-102983-6659,81.28,7,41,no,medio,teléfono,
2984,TK-102984-6067,60.98,4,43,no,bajo,web,39.5
2985,TK-102985-5802,92.53,4,38,no,bajo,chat,42.3
2986,TK-102986-4158,23.88,4,27,sí,medio,teléfono,17.0
2987,TK-102987-5490,57.86,4,0,no,medio,web,18.4
2988,TK-102988-1455,73.88,4,36,sí,medio,teléfono,27.6
2989,TK-102989-8643,84.7,6,34,no,alto,web,43.3
2990,TK-102990-5620,33.44,3,36,no,alto,teléfono,31.0
2991,TK-102991-9867,80.0,6,35,sí,bajo,web,39.0
2992,TK-102992-6099,61.45,2,56,sí,alto,web,46.1
2993,TK-102993-1059,49.74,4,24,sí,medio,teléfono,19.9
2994,TK-102994-7199,29.88,4,19,no,alto,chat,16.2
2995,TK-102995-7311,84.9,8,38,no,bajo,web,
2996,TK-102996-6531,31.8,5,32,no,alto,correo,24.7
2997,TK-102997-3764,43.23,1,38,sí,bajo,correo,30.0
2998,TK-102998-8008,41.75,1,40,no,medio,correo,36.7
2999,TK-102999-2794,85.36,5,45,no,bajo,web,47.7
